name,address,lat,lon
,72 Civic Cir Beverly Hills FL 34465,28.91923,-82.44595
,6 Roosevelt Blvd Beverly Hills FL 34465,28.92016,-82.46423
,439 E Norvell Bryant HWY Hernando FL 34442,28.90055,-82.42741
,1196 S Lecanto HWY Lecanto FL 34461,28.84551,-82.48835
,8551 W Venable St Crystal River FL 34429,28.86525,-82.5775
,7890 W Grover Cleveland Bvld Homosassa FL 34446,28.80273,-82.56521
,7961 W Green Acres St Homosassa FL 34448,28.78974,-82.56626
,8831 W Bradshaw St Homosassa FL 34448,28.79131,-82.58033
,550 Pleasant Grove Rd Inverness FL 34452,28.82654,-82.35121
,2101 N Florida Ave Hernando FL 34442,28.89416,-82.36951
,212 W Main St Inverness FL 34450,28.83635,-82.33209
,9228 E Gospel Island Rd Inverness FL 34450,28.86153,-82.28018
,3610 S Florida Ave Inverness FL 34452,28.80974,-82.31445
,4325 S Little Al Pt Inverness FL 34452,28.79898,-82.34006
,8478 E Marvin St Floral City FL 34436,28.75098,-82.29359
,8370 E Orange Ave Floral City FL 34436,28.74984,-82.29522
,11025 W Dunnellon Rd Crystal River FL 34428,28.97513,-82.61964
,4801 N Citrus Ave Crystal River FL 34428,28.93192,-82.58801
,3429 W Dunnellon Rd Dunnellon FL 34433,29.03773,-82.49275
,9921 N Deltona Blvd Citrus Springs FL 34434,29.00793,-82.4676
,700 Citrus Ave Crystal River FL 34428,28.9018,-82.59388
,123 NW Highway 19 Crystal River FL 34428,28.90023,-82.5949
,4958 W Crystal Oaks  Dr Lecanto FL 34461,28.86614,-82.51667
,2170 W Vet Ln Beverly Hills FL 34465,28.91933,-82.47033
,5690 W Pine Ridge Blvd Beverly Hills FL 34465,28.92703,-82.53068
,1570 W Citrus Springs Blvd Citrus Springs FL 34433,28.97102,-82.46072
,1490 E Redpoll TRL Hernando FL 34442,28.96691,-82.40937
,2125 E Norvell Bryant HWY Hernando FL 34442,28.89937,-82.39864
,350 E Norvell Bryant HWY Hernando FL 34442,28.89908,-82.4286
,425 W Roosevelt Blvd Beverly Hills FL 34465,28.91104,-82.44189
,2389 W Norvell Bryany HWY Lecanto FL 34461,28.89312,-82.47396
